Action,Design,Frame,Clauses,Mem,time,reward
bmc3g,6s343b31Un-partitioned,12,0,1,0.09,1.9862016647337257,1.9862016647337257,0.006923076923076922,402.0347234131749,0.006923076923076922,0.9931008323668629
bmc3g,6s343b31Un-partitioned,13,0,1,0.010000000000000009,1.9985719386540548,1.9923868016938902,0.0076373626373626375,663.8728627230017,0.0076373626373626375,0.9961886005728023
bmc3g,6s343b31Un-partitioned,14,1553,1,0.17,1.9774612939149308,1.987411632434237,0.01897069597069597,1093.1713183986585,0.01897069597069597,0.9936963863382708
bmc3g,6s343b31Un-partitioned,15,7649,2,0.62,1.9239823537617353,1.9715543127661115,0.05772069597069597,1729.2647197665758,0.05772069597069597,0.9856734419705085
bmc3g,6s343b31Un-partitioned,16,16555,2,1.21,1.8625950620048968,1.9497624626138683,0.12889716655893124,2576.3019148960475,0.12889716655893124,0.9745500191749548
bmc3g,6s343b31Un-partitioned,17,32582,2,2.64,1.7271635800831282,1.9126626488587448,0.2755638332255979,3660.553632127514,0.2755638332255979,0.9551113909762394
bmc3g,6s343b31Un-partitioned,18,55350,2,4.029999999999999,1.6177590957389005,1.8705335698416243,0.48766909638349265,4303.424986456893,0.48766909638349265,0.932704345907353
bmc3g,6s343b31Un-partitioned,19,77868,2,4.280000000000001,1.614696770045363,1.8385539698670916,0.7016690963834927,5596.29453309286,0.7016690963834927,0.9160277343900829
bmc3g,6s343b31Un-partitioned,20,103984,2,5.32,1.5524182046575503,1.8067611070660314,0.955002429716826,7127.346679668365,0.955002429716826,0.8993244747663692
bmc3g,6s343b31Un-partitioned,21,142791,2,7.800000000000001,1.4029844617125604,1.7663834425306841,1.3095478842622805,9884.714252547557,1.3095478842622805,0.8772574356837325
bmc3g,6s343b31Un-partitioned,22,191351,2,10.269999999999996,1.2796997005094093,1.7221394659832954,1.756069623392715,8044.779522199048,1.756069623392715,0.8524483202789324
bmc3g,6s343b31Un-partitioned,23,250424,2,12.260000000000005,1.1999907485548509,1.6786270728642583,2.2669029567260486,8625.298077784424,2.2669029567260486,0.8278621866223072
bmc3g,6s343b31Un-partitioned,24,309960,2,12.329999999999998,1.2213382460541644,1.6434510092634818,2.7601029567260484,6867.180274974326,2.7601029567260484,0.8087094188418316
bmc3g,6s343b31Un-partitioned,25,371141,2,10.739999999999995,1.3232227753733998,1.6205775639856186,3.173179879802971,11627.563073698064,3.173179879802971,0.7971952048112086
bmc3g,6s343b31Un-partitioned,26,459719,3,17.35000000000001,1.0518542803749664,1.5826626784115752,3.815772472395564,389573.4042805634,3.815772472395564,0.7753933488429368
bmc3g,6s343b31Un-partitioned,27,558711,3,18.75,1.0237827269767974,1.5477326814469015,4.485415329538421,634016.8250188907,4.485415329538421,0.7555279836135879
bmc3g,6s343b31Un-partitioned,28,644761,3,15.170000000000002,1.1853566885423206,1.5264164465701615,5.008518777814283,1037879.8911195186,5.008518777814283,0.7448154930313045
bmc3g,6s343b31Un-partitioned,29,775705,3,25.11999999999999,0.8657265756552718,1.4897114537415566,5.845852111147616,1685571.475949547,5.845852111147616,0.7226938707803912
bmc3g,6s343b31Un-partitioned,30,876970,3,18.840000000000003,1.0891583533374958,1.468629711615027,6.453594046631487,2758419.9109442793,6.453594046631487,0.712010340458641
bmc3g,6s343b31Un-partitioned,31,1004491,3,21.75,1.0135506698308774,1.4458757595258196,7.133281546631487,4509369.770885971,7.133281546631487,0.7000076066663399
bmc3g,6s343b31Un-partitioned,32,1232700,3,42.75,0.5475467871863026,1.4030981894144139,8.428736092086032,7270355.932075663,8.428736092086032,0.6694034172070138
bmc3g,6s343b31Un-partitioned,33,1375093,3,27.319999999999993,0.8954917849683857,1.3800251710305036,9.232265503850737,11877730.092685683,9.232265503850737,0.6572778570661366
bmc3g,6s343b31Un-partitioned,34,1545728,3,33.400000000000034,0.770174217120513,1.3535099121648517,10.186551218136453,19356778.659015972,10.186551218136453,0.6421755750960932
bmc3g,6s343b31Un-partitioned,35,1743271,3,37.539999999999964,0.7049484515458475,1.3264865179723933,11.22932899591423,31517567.473709837,11.22932899591423,0.6263232244410655
bmc3g,6s343b31Un-partitioned,36,1918278,4,34.129999999999995,0.7951016969059898,1.305231125129737,12.151761428346662,51493429.317853235,12.151761428346662,0.615038471938953
bmc3g,6s343b31Un-partitioned,37,2105542,4,37.129999999999995,0.7527981993896333,1.2839837049089637,13.128866691504557,84100392.70174308,13.128866691504557,0.6035318820771307
bmc3g,6s343b31Un-partitioned,38,2330993,4,48.700000000000045,0.573744692521129,1.257678556302007,14.377584640222507,136761409.9827782,14.377584640222507,0.5871334545504466
bmc3g,6s343b31Un-partitioned,39,2552205,4,46.75,0.6215102850346045,1.2349582608995997,15.546334640222506,222934124.82786873,15.546334640222506,0.5739423994140412
bmc3g,6s343b31Un-partitioned,40,2750973,4,43.77999999999997,0.6875245799067833,1.2160812374170888,16.614139518271287,364322243.6245558,16.614139518271287,0.5638870222558666
bmc3g,6s343b31Un-partitioned,41,3006645,4,63.309999999999945,0.442978620058319,1.1903111501717967,18.12152047065224,591383141.4605958,18.12152047065224,0.5465930708684695
bmc3g,6s343b31Un-partitioned,42,3219268,4,49.260000000000105,0.6360779153148335,1.1724326587247977,19.267101866001077,966546814.4032465,19.267101866001077,0.5371276973704706
bmc3g,6s343b31Un-partitioned,43,3423670,4,56.26999999999998,0.5567068630337713,1.1531912276094534,20.545965502364712,1577282535.5494566,20.545965502364712,0.5262065714513459
